Time(s)	Force(N)	Travel(mm)	Voltage(V)	Current(A)
0.000000	0.000000	-17.900000	0.000000	0.000000
0.012966	0.000000	-17.900000	0.000000	0.000000
0.027926	0.000000	-17.900000	0.000000	0.000000
0.041398	0.000000	-17.900000	0.000000	0.000000
0.053365	0.000000	-17.900000	0.000000	0.000000
0.069328	0.000000	-17.900000	0.000000	0.000000
0.101239	0.000000	-17.900000	0.000000	0.000000
0.115200	0.000000	-17.900000	0.000000	0.000000
0.131158	0.000000	-17.900000	0.000000	0.000000
0.145634	0.000000	-17.900000	0.000000	0.000000
0.159596	0.000000	-17.900000	0.000000	0.000000
0.172563	0.000000	-17.900000	0.000000	0.000000
0.187522	0.000000	-17.900000	0.000000	0.000000
0.200496	0.000000	-17.900000	0.000000	0.000000
0.212454	0.000000	-17.900000	0.000000	0.000000
0.227422	0.000000	-17.900000	0.000000	0.000000
0.239383	0.000000	-17.900000	0.000000	0.001000
0.263320	0.000000	-17.900000	0.000000	0.001000
0.281271	0.000000	-17.900000	0.000000	0.001000
0.293243	0.000000	-17.900000	0.000000	0.001000
0.307202	0.000000	-17.900000	0.000000	0.001000
0.326157	0.000000	-17.900000	0.000000	0.001000
0.341110	0.000000	-17.900000	0.000000	0.001000
0.353079	0.000000	-17.900000	0.000000	0.001000
0.371034	0.000000	-17.900000	0.000000	0.001000
0.387986	0.000000	-17.900000	0.000000	0.001000
0.424890	0.000000	-17.900000	0.000000	0.001000
0.439850	0.000000	-17.900000	0.000000	0.001000
0.459800	0.000000	-17.900000	0.000000	0.001000
0.471761	0.000000	-17.900000	0.000000	0.001000
0.485724	0.000000	-17.900000	0.000000	0.001000
0.501681	0.000000	-17.900000	0.000000	0.001000
0.514646	0.000000	-17.900000	0.000000	0.001000
0.525617	0.000000	-17.900000	0.000000	0.001000
0.540577	0.000000	-17.900000	0.000000	0.001000
0.552554	0.000000	-17.900000	0.000000	0.001000
0.584466	0.000000	-17.900000	0.000000	0.001000
0.604408	0.000000	-17.900000	0.000000	0.001000
0.623356	0.000000	-17.900000	0.000000	0.001000
0.635324	0.000000	-17.900000	0.000000	0.001000
0.651287	0.000000	-17.900000	0.000000	0.001000
0.666243	0.000000	-17.900000	0.000000	0.001000
0.679206	0.000000	-17.900000	0.000000	0.001000
0.695164	0.000000	-17.900000	0.000000	0.001000
0.709127	0.000000	-17.900000	0.000000	0.001000
0.726085	0.000000	-17.900000	0.000000	0.001000
0.746027	0.000000	-17.900000	0.000000	0.001000
0.757997	0.000000	-17.900000	0.000000	0.001000
0.773967	0.000000	-17.900000	0.000000	0.001000
0.785921	0.000000	-17.900000	0.000000	0.001000
0.804872	0.000000	-17.900000	0.000000	0.001000
0.829803	0.000000	-17.900000	0.000000	0.001000
0.841777	0.000000	-17.900000	0.000000	0.001000
0.857735	0.000000	-17.900000	0.000000	0.001000
0.871877	0.000000	-17.900000	0.000000	0.001000
0.906603	0.000000	-17.900000	0.000000	0.001000
0.919569	0.000000	-17.900000	0.000000	0.001000
0.932536	0.000000	-17.900000	0.000000	0.001000
0.947297	0.000000	-17.900000	0.000000	0.001000
0.961260	0.000000	-17.900000	0.000000	0.001000
0.975223	0.000000	-17.900000	0.000000	0.001000
0.991429	0.000000	-17.900000	0.000000	0.001000
1.005283	0.000000	-17.900000	0.000000	0.001000
1.024348	0.000000	-17.900000	0.000000	0.001000
1.038053	0.005000	-17.920000	0.000000	0.001000
1.073220	0.000000	-17.920000	0.000000	0.001000
1.089179	0.000000	-17.940000	0.000000	0.001000
1.104139	0.000000	-17.940000	0.000000	0.001000
1.123090	0.000000	-17.980000	0.000000	0.001000
1.139043	0.000000	-18.000000	0.000000	0.001000
1.171687	0.000000	-18.000000	0.000000	0.001000
1.189638	0.000000	-18.020000	0.000000	0.001000
1.217582	0.000000	-18.020000	0.000000	0.001000
1.235637	0.000000	-18.040000	0.000000	0.001000
1.248760	0.000000	-18.040000	0.000000	0.001000
1.262443	0.000000	-18.080000	0.000000	0.001000
1.278438	0.000000	-18.080000	0.000000	0.001000
1.315304	0.000000	-18.100000	0.000000	0.001000
1.328269	0.000000	-18.120000	0.000000	0.001000
1.346221	0.000000	-18.120000	0.000000	0.001000
1.360182	0.000000	-18.120000	0.000000	0.001000
1.390101	0.000000	-18.160000	0.000000	0.001000
1.404066	0.000000	-18.180000	0.000000	0.001000
1.420022	0.000000	-18.180000	0.000000	0.001000
1.433985	0.000000	-18.180000	0.000000	0.001000
1.447520	0.000000	-18.200000	0.000000	0.001000
1.462480	0.000000	-18.200000	0.000000	0.001000
1.478437	0.000000	-18.220000	0.000000	0.001000
1.496389	0.000000	-18.220000	0.000000	0.001000
1.511349	0.000000	-18.220000	0.000000	0.001000
1.523318	0.000000	-18.260000	0.000000	0.001000
1.550246	0.000000	-18.260000	0.000000	0.001000
1.564208	0.000000	-18.280000	0.000000	0.001000
1.578171	0.000000	-18.280000	0.000000	0.001000
1.593132	0.000000	-18.280000	0.000000	0.001000
1.607096	0.000000	-18.300000	0.000000	0.001000
1.621057	0.000000	-18.300000	0.000000	0.001000
1.636016	0.000000	-18.320000	0.000000	0.001000
1.653970	0.000000	-18.320000	0.000000	0.001000
1.672925	0.000000	-18.320000	0.000000	0.001000
1.685891	0.000000	-18.360000	0.000000	0.001000
1.711825	0.000000	-18.360000	0.000000	0.001000
1.725775	0.000000	-18.380000	0.000000	0.001000
1.740805	0.000000	-18.380000	0.000000	0.001000
1.754701	0.000000	-18.400000	0.000000	0.001000
1.770657	0.000000	-18.400000	0.000000	0.001000
1.784619	0.000000	-18.400000	0.000000	0.001000
1.800577	0.000000	-18.440000	0.000000	0.001000
1.817534	0.000000	-18.440000	0.000000	0.001000
1.830497	0.000000	-18.460000	0.000000	0.001000
1.847451	0.000000	-18.460000	0.000000	0.001000
1.872384	0.000000	-18.460000	0.000000	0.001000
1.886347	0.000000	-18.480000	0.000000	0.001000
1.901308	0.000000	-18.480000	0.000000	0.001000
1.914272	0.000000	-18.500000	0.000000	0.001000
1.930230	0.000000	-18.500000	0.000000	0.001000
1.942198	0.000000	-18.500000	0.000000	0.001000
1.955163	0.000000	-18.540000	0.000000	0.001000
1.972117	0.000000	-18.540000	0.000000	0.001000
1.985092	0.000000	-18.560000	0.000000	0.001000
1.998048	0.000000	-18.560000	0.000000	0.001000
2.015002	0.000000	-18.560000	0.000000	0.001000
2.049909	0.000000	-18.580000	0.000000	0.001000
2.066869	0.000000	-18.600000	0.000000	0.001000
2.086811	0.000000	-18.600000	0.000000	0.001000
2.099776	0.000000	-18.640000	0.000000	0.001000
2.141664	0.000000	-18.640000	0.000000	0.001000
2.160613	0.000000	-18.660000	0.000000	0.001000
2.173578	0.000000	-18.680000	0.000000	0.001000
2.189536	0.000000	-18.680000	0.000000	0.001000
2.204496	0.000000	-18.700000	0.000000	0.001000
2.220455	0.000000	-18.700000	0.000000	0.001000
2.234420	0.000000	-18.700000	0.000000	0.001000
2.252368	0.000000	-18.740000	0.000000	0.001000
2.284289	0.000000	-18.740000	0.000000	0.002000
2.305227	0.000000	-18.760000	0.000000	0.002000
2.354097	0.000000	-18.780000	0.000000	0.002000
2.369056	0.000000	-18.820000	0.000000	0.002000
2.383018	0.000000	-18.820000	0.000000	0.002000
2.397977	0.000000	-18.840000	0.000000	0.002000
2.410966	0.000000	-18.840000	0.000000	0.002000
2.444856	0.000000	-18.840000	0.000000	0.002000
2.464801	0.000000	-18.860000	0.000000	0.002000
2.480758	0.000000	-18.880000	0.000000	0.002000
2.497711	0.000000	-18.880000	0.000000	0.002000
2.514669	0.000000	-18.880000	0.000000	0.002000
2.532621	0.000000	-18.920000	0.000000	0.002000
2.546582	0.000000	-18.940000	0.000000	0.002000
2.561656	0.000000	-18.940000	0.000000	0.002000
2.576616	0.000000	-18.940000	0.000000	0.002000
2.605544	0.000000	-18.940000	5.230000	0.001000
2.638452	0.000000	-18.980000	5.230000	0.001000
2.699297	0.000000	-19.040000	5.230000	0.001000
2.714247	0.000000	-19.040000	5.230000	0.001000
2.767110	0.000000	-19.060000	5.230000	0.001000
2.788050	0.000000	-19.060000	5.230000	0.001000
2.804007	0.000000	-19.100000	5.230000	0.001000
2.820961	0.000000	-19.120000	5.230000	0.001000
2.835922	0.000000	-19.120000	5.230000	0.001000
2.851898	0.000000	-19.120000	5.230000	0.001000
2.865599	0.000000	-19.140000	5.230000	0.001000
2.880561	0.000000	-19.140000	5.230000	0.001000
2.898508	0.000000	-19.160000	5.230000	0.001000
2.928431	0.000000	-19.160000	5.230000	0.001000
2.945383	0.000000	-19.200000	5.230000	0.001000
2.961039	0.000000	-19.200000	5.230000	0.001000
2.977993	0.000000	-19.220000	5.230000	0.001000
2.993950	0.005000	-19.220000	5.230000	0.001000
3.010905	0.000000	-19.220000	5.230000	0.001000
3.029861	0.000000	-19.240000	5.230000	0.001000
3.045811	0.000000	-19.260000	5.230000	0.001000
3.070752	0.000000	-19.260000	5.230000	0.001000
3.094686	0.000000	-19.300000	5.230000	0.001000
3.110639	0.000000	-19.300000	5.230000	0.001000
3.129593	0.000000	-19.320000	5.230000	0.001000
3.144549	0.000000	-19.320000	5.230000	0.001000
3.178459	0.000000	-19.320000	5.230000	0.001000
3.198405	0.000000	-19.340000	5.230000	0.001000
3.212379	0.000000	-19.380000	5.230000	0.001000
3.226328	0.000000	-19.380000	5.230000	0.001000
3.240292	0.000000	-19.400000	5.230000	0.001000
3.255250	0.000000	-19.400000	5.230000	0.001000
3.270211	0.000000	-19.400000	5.230000	0.001000
3.293154	0.000000	-19.420000	5.230000	0.001000
3.316094	0.000000	-19.440000	5.230000	0.001000
3.340030	0.000000	-19.440000	5.230000	0.001000
3.357990	0.000000	-19.440000	5.230000	0.001000
3.378922	0.000000	-19.480000	5.230000	0.001000
3.391886	0.000000	-19.500000	5.230000	0.001000
3.406847	0.000000	-19.500000	5.230000	0.001000
3.420810	0.000000	-19.500000	5.230000	0.001000
3.435771	0.000000	-19.520000	5.230000	0.001000
3.449737	0.000000	-19.520000	5.230000	0.001000
3.463693	0.000000	-19.540000	5.230000	0.001000
3.476658	0.000000	-19.540000	0.000000	0.000000
3.500596	0.000000	-19.540000	0.000000	0.000000
3.513559	0.000000	-19.580000	0.000000	0.000000
3.529519	0.000000	-19.580000	0.000000	0.000000
3.544758	0.000000	-19.600000	0.000000	0.000000
3.560434	0.000000	-19.600000	0.000000	0.000000
3.573439	0.000000	-19.600000	0.000000	0.000000
3.587619	0.000000	-19.620000	0.000000	0.000000
3.602323	0.000000	-19.620000	0.000000	0.000000
3.616534	0.000000	-19.640000	0.000000	0.000000
3.630372	0.000000	-19.640000	0.000000	0.000000
3.662162	0.000000	-19.640000	0.000000	0.000000
3.676188	0.000000	-19.680000	0.000000	0.000000
3.691085	0.000000	-19.680000	0.000000	0.000000
3.705048	0.000000	-19.700000	0.000000	0.000000
3.718013	0.000000	-19.700000	0.000000	0.000000
3.732974	0.000000	-19.720000	0.000000	0.000000
3.746936	0.000000	-19.720000	0.000000	0.000000
3.760899	0.000000	-19.720000	0.000000	0.000000
3.776855	0.000000	-19.760000	0.000000	0.000000
3.790824	0.000000	-19.760000	0.000000	0.000000
3.822733	0.000000	-19.780000	0.000000	0.000000
3.843678	0.000000	-19.780000	0.000000	0.000000
3.859637	0.000000	-19.800000	0.000000	0.000000
3.872600	0.000000	-19.800000	0.000000	0.000000
3.889561	0.000000	-19.820000	0.000000	0.000000
3.904520	0.000000	-19.820000	0.000000	0.000000
3.919476	0.000000	-19.820000	0.000000	0.000000
3.937428	0.000000	-19.860000	0.000000	0.000000
3.951390	0.000000	-19.860000	0.000000	0.000000
3.982987	0.000000	-19.880000	0.000000	0.000000
3.995950	0.000000	-19.900000	0.000000	0.000000
4.010128	0.000000	-19.900000	0.000000	0.000000
4.030146	0.000000	-19.900000	0.000000	0.000000
4.045074	0.000000	-19.900000	0.000000	0.000000
4.059779	0.000000	-19.900000	0.000000	0.000000
4.072746	0.000000	-19.900000	0.000000	0.000000
4.086708	0.000000	-19.900000	0.000000	0.000000
4.100672	0.000000	-19.900000	0.000000	0.000000
4.113636	0.000000	-19.900000	0.000000	0.000000
4.144677	0.000000	-19.900000	0.000000	0.000000
4.157517	0.000000	-19.900000	0.000000	0.000000
4.173475	0.000000	-19.900000	0.000000	0.000000
4.187438	0.000000	-19.900000	0.000000	0.000000
4.200437	0.000000	-19.900000	0.000000	0.000000
4.212371	0.000000	-19.900000	0.000000	0.000000
4.225338	0.000000	-19.900000	0.000000	0.000000
4.241549	0.000000	-19.900000	0.000000	0.000000
4.256286	0.000000	-19.900000	0.000000	0.000000
4.268223	0.000000	-19.900000	0.000000	0.000000
4.281189	0.000000	-19.900000	0.000000	0.000000
4.305229	0.000000	-19.900000	0.000000	0.000000
4.319092	0.000000	-19.900000	0.000000	0.000000
4.331054	0.000000	-19.900000	0.000000	0.000000
4.345016	0.000000	-19.900000	0.000000	0.000000
4.358979	0.000000	-19.900000	0.000000	0.000000
4.372984	0.000000	-19.900000	0.000000	0.000000
4.387941	0.000000	-19.900000	0.000000	0.000000
4.399912	0.000000	-19.900000	0.000000	0.000000
4.414870	0.000000	-19.900000	0.000000	0.000000
4.427846	0.000000	-19.900000	0.000000	0.000000
4.439805	0.000000	-19.900000	0.000000	0.000000
4.465959	0.000000	-19.900000	0.000000	0.000000
4.480920	0.000000	-19.900000	0.000000	0.000000
4.496878	0.000000	-19.900000	0.000000	0.000000
4.508845	0.000000	-19.900000	0.000000	0.000000
4.521813	0.000000	-19.900000	0.000000	0.000000
4.536777	0.000000	-19.900000	0.000000	0.000000
4.551730	0.000000	-19.900000	0.000000	0.000000
4.564694	0.000000	-19.900000	0.000000	0.000000
4.578658	0.000000	-19.900000	0.000000	0.000000
4.593621	0.000000	-19.900000	0.000000	0.000000
4.609575	0.000000	-19.900000	0.000000	0.000000
4.627528	0.000000	-19.900000	0.000000	0.000000
4.641490	0.000000	-19.900000	0.000000	0.000000
4.659442	0.000000	-19.900000	0.000000	0.000000
4.679906	0.000000	-19.900000	0.000000	0.000000
4.692865	0.000000	-19.900000	0.000000	0.000000
4.708826	0.000000	-19.900000	0.000000	0.000000
4.728770	0.000000	-19.900000	0.000000	0.000000
4.743731	0.000000	-19.900000	0.000000	0.000000
4.760686	0.000000	-19.900000	0.000000	0.000000
4.788611	0.000000	-19.900000	0.000000	0.000000
4.803574	0.000000	-19.900000	0.000000	0.000000
4.816544	0.000000	-19.900000	0.000000	0.000000
4.828503	0.000000	-19.900000	0.000000	0.000000
4.843465	0.000000	-19.900000	0.000000	0.000000
4.860420	0.000000	-19.900000	0.000000	0.000000
4.875378	0.000000	-19.900000	0.000000	0.000000
4.888344	0.000000	-19.900000	0.000000	0.000000
4.901309	0.000000	-19.900000	0.000000	0.000000
4.913278	0.000000	-19.900000	0.000000	0.000000
4.949183	0.000000	-19.900000	0.000000	0.000000
4.963145	0.000000	-19.900000	0.000000	0.000000
4.977106	0.000000	-19.900000	0.000000	0.000000
4.992069	0.000000	-19.900000	0.000000	0.000000
5.008025	0.000000	-19.900000	0.000000	0.000000
30892	0.000000	0.000000	-17.620000	0.000000
4.759830	0.000000	0.000000	-17.620000	0.000000
4.772780	0.000000	0.000000	-17.620000	0.000000
4.786743	0.000000	0.000000	-17.620000	0.000000
4.806695	0.000000	0.000000	-17.620000	0.000000
4.824640	0.000000	0.000000	-17.620000	0.000000
4.841598	0.000000	0.000000	-17.620000	0.000000
4.854789	0.000000	0.000000	-17.620000	0.000000
4.869520	0.000000	0.000000	-17.620000	0.000000
4.884480	0.000000	0.000000	-17.620000	0.000000
4.919386	0.000000	0.000000	-17.620000	0.000000
4.932353	0.000000	0.000000	-17.620000	0.000000
4.947312	0.000000	0.000000	-17.620000	0.000000
4.962274	0.000000	0.000000	-17.620000	0.000000
4.974241	0.000000	0.000000	-17.620000	0.000000
4.990198	0.000000	0.000000	-17.620000	0.000000
5.002167	0.000000	0.000000	-17.620000	0.000000
000000
0.064826	-13.900000	0.000000	0.000000	0.000000
0.085804	-13.900000	0.000000	0.000000	0.000000
0.100729	-13.900000	0.000000	0.000000	0.000000
0.113949	-13.900000	0.000000	0.000000	0.000000
0.128655	-13.900000	0.000000	0.000000	0.000000
0.143616	-13.900000	0.000000	0.000000	0.000000
0.158831	-13.900000	0.000000	0.000000	0.000000
0.173533	-13.900000	0.000000	0.000000	0.000000
0.185504	-13.900000	0.000000	0.000000	0.000000
0.199465	-13.900000	0.000000	0.000000	0.000000
0.213428	-13.900000	0.000000	0.000000	0.000000
0.225399	-13.900000	0.000000	0.000000	0.000000
0.264333	-13.900000	0.000000	0.000000	0.000000
0.278254	-13.900000	0.000000	0.000000	0.000000
0.292282	-13.900000	0.000000	0.000000	0.000000
0.306180	-13.900000	0.000000	0.000000	0.000000
0.318147	-13.900000	0.000000	0.000000	0.000000
0.337360	-13.900000	0.000000	0.000000	0.000000
0.352096	-13.900000	0.000000	0.000000	0.000000
0.363029	-13.900000	0.000000	0.000000	0.000000
0.374996	-13.900000	0.000000	0.000000	0.000000
0.390995	-13.900000	0.000000	0.000000	0.000000
0.425860	-13.900000	0.000000	0.001000	0.000000
0.439822	-13.900000	0.000000	0.001000	0.000000
0.452789	-13.900000	0.000000	0.001000	0.000000
0.463758	-13.900000	0.000000	0.001000	0.000000
0.478718	-13.900000	0.000000	0.001000	0.000000
0.493679	-13.900000	0.000000	0.001000	0.000000
0.507901	-13.900000	0.000000	0.001000	0.000000
0.522601	-13.900000	0.000000	0.001000	0.000000
0.536817	-13.900000	0.000000	0.001000	0.000000
0.549530	-13.900000	0.000000	0.001000	0.000000
0.565524	-13.900000	0.000000	0.001000	0.000000
0.586431	-13.900000	0.000000	0.001000	0.000000
0.601651	-13.900000	0.000000	0.001000	0.000000
0.613358	-13.900000	0.000000	0.001000	0.000000
0.627368	-13.900000	0.000000	0.001000	0.000000
0.641283	-13.900000	0.000000	0.001000	0.000000
0.655501	-13.900000	0.000000	0.001000	0.000000
0.668211	-13.900000	0.000000	0.001000	0.000000
0.682094	-13.900000	0.000000	0.001000	0.000000
0.696022	-13.900000	0.000000	0.001000	0.000000
0.711017	-13.900000	0.000000	0.001000	0.000000
0.725199	-13.900000	0.000000	0.001000	0.000000
0.747150	-13.900000	0.000000	0.001000	0.000000
0.761879	-13.900000	0.000000	0.001000	0.000000
0.777539	-13.900000	0.000000	0.001000	0.000000
0.790499	-13.900000	0.000000	0.001000	0.000000
0.805449	-13.900000	0.000000	0.001000	0.000000
0.816418	-13.900000	0.000000	0.001000	0.000000
0.829384	-13.900000	0.000000	0.001000	0.000000
0.843347	-13.900000	0.000000	0.001000	0.000000
0.860305	-13.900000	0.000000	0.001000	0.000000
0.874264	-13.900000	0.000000	0.001000	0.000000
0.908181	-13.900000	0.000000	0.001000	0.000000
0.920141	-13.900000	0.000000	0.001000	0.000000
0.934103	-13.900000	0.000000	0.001000	0.000000
0.947077	-13.900000	0.000000	0.001000	0.000000
0.962030	-13.900000	0.000000	0.001000	0.000000
0.976993	-13.900000	0.000000	0.001000	0.000000
0.990953	-13.900000	0.000000	0.001000	0.000000
1.006908	-13.900000	0.000000	0.001000	0.000000
1.020872	-13.900000	0.000000	0.001000	0.000000
1.037826	-13.900000	0.000000	0.001000	0.000000
1.069743	-13.900000	0.000000	0.001000	0.000000
1.083704	-13.940000	0.000000	0.001000	0.000000
1.100657	-13.940000	0.000000	0.001000	0.000000
1.134574	-13.960000	0.000000	0.001000	0.000000
1.153518	-13.980000	0.000000	0.001000	0.000000
1.191415	-13.980000	0.000000	0.001000	0.000000
1.207448	-14.020000	0.000000	0.001000	0.000000
1.241282	-14.020000	0.000000	0.001000	0.005000
1.269208	-14.040000	0.000000	0.001000	0.000000
1.285174	-14.060000	0.000000	0.001000	0.000000
1.300125	-14.060000	0.000000	0.001000	0.000000
1.314088	-14.080000	0.000000	0.001000	0.000000
1.330045	-14.080000	0.000000	0.001000	0.000000
1.344009	-14.120000	0.000000	0.001000	0.000000
1.359965	-14.120000	0.000000	0.001000	0.000000
1.393134	-14.140000	0.000000	0.000000	0.000000
1.406843	-14.140000	0.000000	0.000000	0.000000
1.421800	-14.160000	0.000000	0.000000	0.000000
1.436016	-14.160000	0.000000	0.000000	0.000000
1.449724	-14.180000	0.000000	0.000000	0.000000
1.470669	-14.180000	0.000000	0.000000	0.000000
1.483737	-14.180000	0.000000	0.000000	0.000000
1.499591	-14.220000	0.000000	0.000000	0.000000
1.512556	-14.220000	0.000000	0.000000	0.000000
1.531507	-14.240000	0.000000	0.000000	0.000000
1.552513	-14.240000	0.000000	0.000000	0.000000
1.565678	-14.240000	0.000000	0.000000	0.000000
1.578409	-14.260000	0.000000	0.000000	0.000000
1.591345	-14.260000	0.000000	0.000000	0.000000
1.608557	-14.260000	0.000000	0.000000	0.000000
1.623296	-14.300000	0.000000	0.000000	0.000000
1.636227	-14.300000	0.000000	0.000000	0.000000
1.650190	-14.320000	0.000000	0.000000	0.000000
1.665149	-14.320000	0.000000	0.000000	0.000000
1.688094	-14.320000	0.000000	0.001000	0.000000
1.713026	-14.340000	0.000000	0.001000	0.000000
1.725993	-14.360000	0.000000	0.001000	0.000000
1.743946	-14.360000	0.000000	0.001000	0.000000
1.758903	-14.360000	0.000000	0.001000	0.000000
1.774114	-14.400000	0.000000	0.001000	0.000000
1.787862	-14.400000	0.000000	0.001000	0.000000
1.801789	-14.420000	0.000000	0.001000	0.000000
1.814755	-14.420000	0.000000	0.001000	0.000000
1.830713	-14.420000	0.000000	0.001000	0.000000
1.846672	-14.440000	0.000000	0.001000	0.000000
1.873630	-14.440000	0.000000	0.001000	0.000000
1.891549	-14.460000	0.000000	0.001000	0.000000
1.905774	-14.460000	0.000000	0.001000	0.000000
1.918760	-14.500000	0.000000	0.001000	0.000000
1.930453	-14.500000	0.000000	0.001000	0.000000
1.946405	-14.500000	0.000000	0.001000	0.000000
1.960369	-14.520000	0.000000	0.001000	0.000000
1.976321	-14.520000	0.000000	0.001000	0.000000
1.991283	-14.520000	0.000000	0.001000	0.000000
2.006241	-14.540000	0.000000	0.001000	0.000000
2.035167	-14.540000	0.000000	0.001000	0.000000
2.054117	-14.560000	0.000000	0.001000	0.000000
2.074060	-14.600000	0.000000	0.001000	0.000000
2.088605	-14.600000	0.000000	0.001000	0.000000
2.107560	-14.600000	0.000000	0.001000	0.000000
2.124517	-14.620000	0.000000	0.001000	0.000000
2.142461	-14.620000	0.000000	0.001000	0.000000
2.174620	-14.640000	0.000000	0.001000	0.000000
2.188667	-14.680000	0.000000	0.001000	0.000000
2.206620	-14.680000	0.000000	0.001000	0.000000
2.223593	-14.700000	0.000000	0.001000	0.000000
2.241676	-14.700000	0.000000	0.001000	0.000000
2.268456	-14.700000	0.000000	0.001000	0.000000
2.285410	-14.720000	0.000000	0.001000	0.000000
2.299495	-14.740000	0.000000	0.001000	0.000000
2.314332	-14.740000	0.000000	0.001000	0.000000
2.330521	-14.740000	0.000000	0.001000	0.000000
2.345249	-14.780000	0.000000	0.001000	0.000000
2.361221	-14.780000	0.000000	0.001000	0.000000
2.391126	-14.800000	0.000000	0.001000	0.000000
2.407084	-14.800000	0.000000	0.000000	0.000000
2.429025	-14.820000	0.000000	0.000000	0.000000
2.443073	-14.840000	0.000000	0.000000	0.000000
2.458944	-14.840000	0.000000	0.000000	0.000000
2.471978	-14.840000	0.000000	0.000000	0.000000
2.485940	-14.840000	0.000000	0.000000	0.000000
2.502828	-14.880000	0.000000	0.000000	0.000000
2.515791	-14.900000	0.000000	0.000000	0.000000
2.530752	-14.900000	0.000000	0.000000	0.000000
2.545721	-14.900000	0.000000	0.000000	0.000000
2.558679	-14.900000	0.000000	0.000000	0.000000
2.590593	-14.920000	0.000000	0.000000	0.000000
2.604558	-14.920000	0.000000	0.000000	0.000000
2.618517	-14.960000	0.000000	0.000000	0.000000
2.633765	-14.960000	0.000000	0.000000	0.000000
2.647733	-14.980000	0.000000	0.000000	0.000000
2.662440	-14.980000	0.000000	0.000000	0.000000
2.676385	-14.980000	0.000000	0.000000	0.000000
2.689594	-15.000000	0.000000	0.000000	0.000000
2.702292	-15.000000	0.000000	0.000000	0.000000
2.717256	-15.020000	0.000000	0.000000	0.000000
2.751163	-15.020000	5.230000	0.001000	0.000000
2.766122	-15.060000	5.230000	0.001000	0.000000
2.797315	-15.080000	5.230000	0.001000	0.000000
2.813029	-15.080000	5.230000	0.001000	0.000000
2.825219	-15.080000	5.230000	0.001000	0.000000
2.838929	-15.100000	5.230000	0.001000	0.000000
2.852890	-15.100000	5.230000	0.001000	0.000000
2.866855	-15.120000	5.230000	0.001000	0.000000
2.879818	-15.120000	5.230000	0.001000	0.000000
2.911981	-15.120000	5.230000	0.001000	0.000000
2.927730	-15.160000	5.230000	0.001000	0.000000
2.943648	-15.180000	5.230000	0.001000	0.000000
2.957898	-15.180000	5.230000	0.001000	0.000000
2.972851	-15.180000	5.230000	0.001000	0.000000
2.987533	-15.200000	5.230000	0.001000	0.000000
3.002526	-15.200000	5.230000	0.001000	0.000000
3.016453	-15.220000	5.230000	0.001000	0.000000
3.038688	-15.220000	5.230000	0.001000	0.000000
3.053642	-15.220000	5.230000	0.001000	0.000000
3.073302	-15.260000	5.230000	0.001000	0.000000
3.087334	-15.260000	5.230000	0.001000	0.000000
3.108207	-15.260000	5.230000	0.001000	0.000000
3.121172	-15.280000	5.230000	0.001000	0.000000
3.139159	-15.300000	5.230000	0.001000	0.000000
3.162097	-15.300000	5.230000	0.001000	0.000000
3.175065	-15.300000	5.230000	0.001000	0.000000
3.187995	-15.340000	5.230000	0.001000	0.000000
3.200960	-15.340000	5.230000	0.001000	0.000000
3.216917	-15.360000	5.230000	0.001000	0.000000
3.230880	-15.360000	5.230000	0.001000	0.000000
3.245842	-15.360000	5.230000	0.001000	0.000000
3.258806	-15.380000	5.230000	0.001000	0.000000
3.273764	-15.380000	5.230000	0.001000	0.000000
3.286731	-15.400000	5.230000	0.001000	0.000000
3.299434	-15.400000	5.090000	0.001000	0.000000
3.322356	-15.400000	5.090000	0.001000	0.000000
3.337352	-15.440000	5.090000	0.001000	0.000000
3.349285	-15.440000	5.090000	0.001000	0.000000
3.365242	-15.460000	5.090000	0.001000	0.000000
3.383286	-15.460000	5.090000	0.001000	0.000000
3.396158	-15.460000	5.090000	0.001000	0.000000
3.412117	-15.480000	5.090000	0.001000	0.000000
3.425082	-15.480000	5.090000	0.001000	0.000000
3.440107	-15.500000	5.090000	0.001000	0.000000
3.456996	-15.500000	5.090000	0.001000	0.000000
3.483930	-15.500000	5.090000	0.001000	0.000000
3.498883	-15.540000	5.090000	0.001000	0.000000
3.518840	-15.540000	5.090000	0.001000	0.000000
3.534788	-15.560000	5.090000	0.001000	0.000000
3.552802	-15.560000	5.090000	0.001000	0.000000
3.568746	-15.580000	5.090000	0.001000	0.000000
3.584690	-15.580000	5.090000	0.001000	0.000000
3.597838	-15.580000	5.090000	0.001000	0.000000
3.610601	-15.620000	5.090000	0.001000	0.000000
3.622568	-15.620000	5.090000	0.001000	0.000000
3.644512	-15.640000	0.000000	429496.719000	0.000000
3.660469	-15.640000	0.000000	429496.719000	0.000000
3.692306	-15.660000	0.000000	429496.719000	0.000000
3.707259	-15.680000	0.000000	429496.719000	0.000000
3.722965	-15.680000	0.000000	429496.719000	0.000000
3.737183	-15.680000	0.000000	429496.719000	0.000000
3.750891	-15.720000	0.000000	429496.719000	0.000000
3.766887	-15.720000	0.000000	429496.719000	0.000000
3.782062	-15.740000	0.000000	0.000000	0.000000
3.805746	-15.740000	0.000000	0.000000	0.000000
3.818710	-15.740000	0.000000	0.000000	0.000000
3.832739	-15.760000	0.000000	0.000000	0.000000
3.847632	-15.760000	0.000000	0.000000	0.000000
